72
5
36
4
3
1
3
1
326
280
23
29
173
22
215
43
24
5
172
197
95
66
3
10
16
103
370
124
78
11
63
53
117
13
396
39
2
276
237
35
382
259
649
15
29
468
77
4
96
148
63
193
147
31
125
282
152
98
15
147
187
92
1
29
33
66
21
644
215
521
439
364
0
63
4
4
116
35
15
15
234
425
294
4
163
36
770
35
6
1147
116
3
15
126
180
15
22
479
44
91
13
382
22
15
63
865
91
1525
173
381
13
131
28
204
29
10
6
32
164
419
1012
73
627
202
27
54
5
63
15
132
1187
100
129
519
349
4
83
126
332
377
124
4
6
29
1
29
35
52
49
220
173
4
56
280
48
15
128
3
85
311
0
5
335
16
29
15
217
117
25
148
284
254
18
12
116
0
128
163
5
16
94
371
503
161
520
6
657
60
65
66
29
178
199
51
226
77
252
19
491
179
5
296
35
106
15
15
220
124
33
88
173
2
27
15
2
2
17
21
607
14
149
200
63
210
18
60
194
17
124
0
32
65
91
0
2
414
68
29
63
435
30
18
73
4
1
237
440
123
65
47
49
0
191
334
29
536
126
73
35
2
60
429
91
20
23
438
79
85
2
206
272
63
270
38
30
2
35
84
22
126
9
129
55
16
170
5
349
15
2
4
211
57
4
248
82
20
201
27
15
96
403
76
6
15
59
88
93
270
22
148
100
159
230
15
721
173
491
33
91
44
758
163
59
43
697
80
8
1322
27
3
1369
28
138
5
253
4
5
318
29
60
469
13
13
411
424
28
43
31
301
134
483
22
91
311
31
103
5
79
54
29
335
571
31
131
71
24
77
206
1
9
26
88
32
117
590
151
129
139
27
47
128
15
22
15
88
165
759
149
22
112
150
5
24
515
516
193
34
90
32
288
80
15
59
15
19
1
48
231
1
71
141
343
188
129
12
19
216
178
5
119
6
173
6
32
344
4
85
13
24
261
292
298
211
72
285
163
27
4
265
70
246
17
61
80
5
687
65
211
261
33
7
161
220
6
0
57
630
59
127
301
1
37
49
210
306
326
381
421
16
12
60
65
188
340
129
91
10
96
1
97
71
29
138
0
2
124
15
171
280
624
155
2
119
31
191
318
14
216
136
113
101
112
1
43
270
57
3
98
22
349
13
35
35
235
103
393
24
295
577
73
0
50
78
35
63
2
601
181
153
355
60
235
137
96
11
80
255
191
28
96
79
72
115
180
48
180
0
7
34
161
35
129
112
135
91
128
365
750
126
113
65
15
2
179
128
0
128
31
199
241
377
361
4
33
843
214
28
129
24
100
13
60
55
207
173
219
126
268
135
60
374
26
151
79
5
463
179
475
214
22
134
526
229
10
219
0
13
7
277
219
288
15
192
104
25
272
22
39
15
92
61
11
80
1
235
9
123
41
57
65
75
710
21
15
111
36
2
113
210
1
516
284
397
284
1
203
11
48
1
15
237
80
103
142
85
35
288
186
6
33
279
5
186
1883
28
134
6
70
96
231
161
36
1
17
15
7
6
65
29
1
163
126
31
235
98
135
42
445
1
19
54
131
84
113
216
671
65
15
124
124
13
11
342
15
155
0
57
175
33
564
467
96
21
200
2
24
84
191
15
29
1
314
13
36
1
17
250
171
4
51
24
7
78
169
6
96
35
96
58
631
1
2
265
202
100
108
26
300
61
10
55
131
2
57
33
446
43
77
29
26
4
279
204
29
80
229
58
83
178
65
5
103
168
12
129
88
421
489
126
323
475
179
208
91
24
5
201
301
10
49
594
15
215
191
157
6
44
19
256
20
204
11
10
155
77
469
112
104
40
126
679
465
91
288
55
408
261
21
8
22
46
161
45
280
78
3
108
463
71
22
32
66
22
84
16
126
6
15
386
300
138
33
1
1
0
106
61
445
102
16
0
255
265
13
129
44
21
235
116
7
2
33
326
15
292
105
42
5
191
288
7
15
38
6
1
15
719
35
58
532
191
280
289
124
80
16
127
134
270
175
342
30
284
301
5
468
75
55
106
25
161
80
245
31
101
232
84
15
1
15
104
203
284
94
24
509
22
37
359
52
15
28
3
80
129
196
15
284
30
36
1
6
217
0
65
124
15
106
1
17
421
235
34
96
215
306
122
117
49
443
88
111
509
42
59
35
194
11
181
186
27
1
180
27
91
6
20
234
15
6
29
241
48
2
7
6
18
475
59
124
2
1
691
70
11
288
786
11
207
4
119
10
129
55
0
270
83
31
24
405
43
92
34
351
15
13
0
405
126
211
47
15
20
548
41
3
284
35
26
168
3
11
323
11
26
33
286
31
445
47
129
50
101
173
37
17
126
5
15
291
36
138
265
88
35
10
73
6
222
6
405
126
463
207
6
3
465
44
28
5
161
1
